"PROJECT","#TRAIN_RELEASES","ADDONS","CLASSIFIER","KAPPA","PRECISION","RECALL","AUC","TP","FP","TN","FN"
"zookeeper","16","Best_First_Bidirectional","Naive Bayes","0.2701843610934519","0.90625","0.2543859649122807","0.6749569009228273","29.0","3.0","170.0","85.0"
"zookeeper","16","Best_First_Bidirectional","IBK","0.14338485179822105","0.8421052631578947","0.14035087719298245","0.7129094412331407","16.0","3.0","170.0","98.0"
"zookeeper","16","Best_First_Bidirectional","Random Forest","0.1403872957504225","0.8823529411764706","0.13157894736842105","0.6442804989351992","15.0","2.0","171.0","99.0"
"zookeeper","16","Best_First_BidirectionalUnder_Sampling","Naive Bayes","0.28214932582008473","0.8857142857142857","0.2719298245614035","0.6601764526924248","31.0","4.0","169.0","83.0"
"zookeeper","16","Best_First_BidirectionalUnder_Sampling","IBK","0.17531036406751282","0.6037735849056604","0.2807017543859649","0.6489199878308488","32.0","21.0","152.0","82.0"
"zookeeper","16","Best_First_BidirectionalUnder_Sampling","Random Forest","0.14522762728690966","0.6046511627906976","0.22807017543859648","0.658376432410506","26.0","17.0","156.0","88.0"
"zookeeper","16","Best_First_BidirectionalOver_Sampling","Naive Bayes","0.29399313501144164","0.868421052631579","0.2894736842105263","0.6744752053544265","33.0","5.0","168.0","81.0"
"zookeeper","16","Best_First_BidirectionalOver_Sampling","IBK","0.11562729273661032","0.6956521739130435","0.14035087719298245","0.7277152418618801","16.0","7.0","166.0","98.0"
"zookeeper","16","Best_First_BidirectionalOver_Sampling","Random Forest","0.12253057384760101","0.7272727272727273","0.14035087719298245","0.6063026062265491","16.0","6.0","167.0","98.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Classifier_FP_Cost_1","Naive Bayes","0.30571761960326727","0.8536585365853658","0.30701754385964913","0.6361677314673968","35.0","6.0","167.0","79.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Classifier_FP_Cost_1","IBK","0.11562729273661032","0.6956521739130435","0.14035087719298245","0.5499442247236589","16.0","7.0","166.0","98.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Classifier_FP_Cost_1","Random Forest","0.2187902925417611","0.7567567567567568","0.24561403508771928","0.5967954568502181","28.0","9.0","164.0","86.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Classifier_FP_Cost_3","Naive Bayes","0.30571761960326727","0.8536585365853658","0.30701754385964913","0.6361677314673968","35.0","6.0","167.0","79.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Classifier_FP_Cost_3","IBK","0.11562729273661032","0.6956521739130435","0.14035087719298245","0.5499442247236589","16.0","7.0","166.0","98.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Classifier_FP_Cost_3","Random Forest","0.2187902925417611","0.7567567567567568","0.24561403508771928","0.5967954568502181","28.0","9.0","164.0","86.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Learning_FP_Cost_1","Naive Bayes","0.30571761960326727","0.8536585365853658","0.30701754385964913","0.6749569009228273","35.0","6.0","167.0","79.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Learning_FP_Cost_1","IBK","0.11562729273661032","0.6956521739130435","0.14035087719298245","0.7129094412331407","16.0","7.0","166.0","98.0"
"zookeeper","16","Best_First_BidirectionalSensitive_Learning_FP_Cost_1","Random Forest","0.17473641406953438","0.7586206896551724","0.19298245614035087","0.6928556941486664","22.0","7.0","166.0","92.0"
"zookeeper","16","None","Naive Bayes","0.24847250509164967","0.9285714285714286","0.22807017543859648","0.6883176148463644","26.0","2.0","171.0","88.0"
"zookeeper","16","None","IBK","0.15627939793038556","0.8181818181818182","0.15789473684210525","0.7188165500456343","18.0","4.0","169.0","96.0"
"zookeeper","16","None","Random Forest","0.1702755324797924","0.9","0.15789473684210525","0.6857823750126762","18.0","2.0","171.0","96.0"
